Side,Shoulder_Angle,Elbow_Angle,Hip_Angle,Knee_Angle,Ankle_Angle,Shoulder_Ground_Angle,Elbow_Ground_Angle,Hip_Ground_Angle,Knee_Ground_Angle,Ankle_Ground_Angle,Label
left,92.41766214686302,99.96862512736853,31.729049523946962,26.88649982886249,2.0996768403476223,90.0,90.0,90.0,90.0,90.0,chest_stretch
left,79.17161782442986,118.21375303277658,23.88640608505279,143.2583625338528,15.833715160643733,90.0,90.0,90.0,90.0,90.0,chest_stretch
left,87.04542336139099,129.68766784995051,23.37021054856562,52.15017491869007,155.10077540880025,90.0,90.0,90.0,90.0,90.0,chest_stretch
left,99.98811375699401,165.3967384539738,22.99197719465679,43.99331841173991,38.42882064436961,90.0,90.0,90.0,90.0,90.0,chest_stretch
left,77.98871693036811,125.96409624038463,36.112169624821526,28.04247940029604,40.166517216022285,90.0,90.0,90.0,90.0,90.0,chest_stretch
left,84.66823405905305,142.7484791204553,26.078889376160234,156.11245325724434,54.31085586033201,90.0,90.0,90.0,90.0,90.0,chest_stretch
left,85.72258159757145,124.70582097539429,22.760720497287377,71.41469062584866,15.853862636698777,90.0,90.0,90.0,90.0,90.0,chest_stretch
left,72.89005130261857,138.83581411602802,36.38971683760621,117.85519563469136,171.77563814724186,90.0,90.0,90.0,90.0,90.0,chest_stretch
left,98.04019880930863,102.52473476726985,21.862169804027715,25.65532297429213,18.265768998216824,90.0,90.0,90.0,90.0,90.0,chest_stretch
left,82.00237938333467,172.2829358093537,36.28810096436211,175.7080517091819,19.362121471761625,90.0,90.0,90.0,90.0,90.0,chest_stretch
left,75.72753427856783,149.18436206503395,41.976909879183445,151.80419778487592,31.186879471043486,90.0,90.0,90.0,90.0,90.0,chest_stretch
left,101.10711889120809,149.2432910703242,19.596602671355175,132.54660533999754,77.07412325327977,90.0,90.0,90.0,90.0,90.0,chest_stretch
left,91.99522279795511,167.76991649118958,31.115944842679923,21.534778495485977,32.092409531568215,90.0,90.0,90.0,90.0,90.0,chest_stretch
left,81.69250355681609,123.78675694761363,29.372278923957143,60.949462942445386,172.3016480154832,90.0,90.0,90.0,90.0,90.0,chest_stretch
left,83.46207795959276,136.41709174687173,22.16698435253364,154.58203128918015,125.52179658930663,90.0,90.0,90.0,90.0,90.0,chest_stretch
left,178.62210554846092,163.8086454571411,145.39233661233996,45.54448173309633,37.21730328002004,90.0,90.0,90.0,90.0,90.0,dead_bug
left,177.4619857174031,177.11361457243473,123.68077437187739,63.2299908785921,133.13811445496088,90.0,90.0,90.0,90.0,90.0,dead_bug
left,150.67460671012913,169.21124996386516,179.13507452852096,28.53494356519888,72.63670253241915,90.0,90.0,90.0,90.0,90.0,dead_bug
left,124.69444233943699,151.16194408193394,177.849725908703,48.59919102883299,151.55502314931977,90.0,90.0,90.0,90.0,90.0,dead_bug
left,112.71553061919742,170.86777489557588,84.86997425643523,44.9746553993299,4.40270950984427,90.0,90.0,90.0,90.0,90.0,dead_bug
left,135.91258910086032,136.38966522366164,172.11988263283783,40.87116023611581,100.74786881818918,90.0,90.0,90.0,90.0,90.0,dead_bug
left,160.62651898105864,166.2499903008095,163.3387034232126,38.091409396058125,21.929551022444947,90.0,90.0,90.0,90.0,90.0,dead_bug
left,158.47877993032878,159.78947935909554,174.75655129013313,27.966543671561578,61.679330248412604,90.0,90.0,90.0,90.0,90.0,dead_bug
left,164.5262672634264,158.68563016465774,175.6454617066535,23.26649952762958,149.43973653969303,90.0,90.0,90.0,90.0,90.0,dead_bug
left,108.29755750049094,140.984803398064,145.22168134627475,31.216314526463144,148.1796186644004,90.0,90.0,90.0,90.0,90.0,dead_bug
left,177.60358534417074,177.18006723309716,143.4183206492761,46.401576391699074,30.114187833040223,90.0,90.0,90.0,90.0,90.0,dead_bug
left,168.4227421472278,166.72277681893723,162.73782951292142,34.45039548512901,90.1570940055077,90.0,90.0,90.0,90.0,90.0,dead_bug
left,144.9383231076,176.35282573057904,114.95038156267049,39.46271296296471,72.08789050075052,90.0,90.0,90.0,90.0,90.0,dead_bug
left,150.3998404458033,178.3981914492667,122.79984938814641,44.70145093467102,116.47196250651822,90.0,90.0,90.0,90.0,90.0,dead_bug
left,155.56931418515256,171.998236883076,139.32962791683752,31.555923755746708,48.432243125168405,90.0,90.0,90.0,90.0,90.0,dead_bug
left,157.26281167683683,154.63563373633866,164.00436711854337,37.659833387958116,42.57152213884713,90.0,90.0,90.0,90.0,90.0,dead_bug
left,167.23616683069156,176.49821094583052,151.0782693909079,33.23841131327383,26.867780500057286,90.0,90.0,90.0,90.0,90.0,dead_bug
left,143.4080647024679,168.10327409009443,103.14457960246972,63.14880205927639,45.73915818776295,90.0,90.0,90.0,90.0,90.0,dead_bug
left,159.66172114576892,166.65949911982878,129.73040099117074,41.88572407936667,70.13693046078937,90.0,90.0,90.0,90.0,90.0,dead_bug
left,177.2748709997766,166.42017152983604,137.45520024735305,45.471263481934734,2.6786793523812267,90.0,90.0,90.0,90.0,90.0,dead_bug
left,168.6082587860216,165.78223620604888,138.87067565646177,40.973957528233484,104.49647117945858,90.0,90.0,90.0,90.0,90.0,dead_bug
left,172.69323362178483,178.56310806841287,163.29939654535536,27.471389135972167,30.396156152375102,90.0,90.0,90.0,90.0,90.0,dead_bug
left,138.03326250330144,174.1060833802596,114.26062216002097,38.063534262591055,27.567309615098544,90.0,90.0,90.0,90.0,90.0,dead_bug
left,95.53310689493128,159.67030236779163,118.30224920232757,28.444927650552923,152.2740942784816,90.0,90.0,90.0,90.0,90.0,dead_bug
left,150.1244770200362,173.18103845105537,104.45104515369692,56.85752697558083,170.53223099793678,90.0,90.0,90.0,90.0,90.0,dead_bug
left,143.0294681953954,164.22148873432795,105.23582186051445,55.52909943479853,91.80685057607425,90.0,90.0,90.0,90.0,90.0,dead_bug
left,160.48233376638595,155.55596763857207,166.3064620608974,32.3816086677255,48.67844199077023,90.0,90.0,90.0,90.0,90.0,dead_bug
left,129.86042416820422,178.7640523060786,101.96985900502608,43.79851594457909,51.053500721043896,90.0,90.0,90.0,90.0,90.0,dead_bug
left,177.38769922146753,150.84201188031912,137.24096336525724,39.95410724563669,178.05337797340826,90.0,90.0,90.0,90.0,90.0,dead_bug
left,162.00414773252177,169.06397377299268,167.72878269949774,16.987593182055203,21.80913328913127,90.0,90.0,90.0,90.0,90.0,dead_bug
left,117.75933269518154,120.37667601448337,154.79633047006075,29.9585552572872,148.56769289473803,90.0,90.0,90.0,90.0,90.0,dead_bug
left,163.48936664848077,160.20097479281765,139.79787779294813,39.46079159174496,114.44346252336497,90.0,90.0,90.0,90.0,90.0,dead_bug
left,143.14864951734594,164.0161900633456,161.425095659722,20.914810189392192,162.10872376444598,90.0,90.0,90.0,90.0,90.0,dead_bug
left,165.45394525396824,172.5118896648162,177.6791449712139,11.586529153697718,157.23170675483058,90.0,90.0,90.0,90.0,90.0,dead_bug
left,141.99478004964237,167.91417439473844,131.28913206570812,30.502632320342617,169.38030364992701,90.0,90.0,90.0,90.0,90.0,dead_bug
left,140.8361959686657,178.58318048490284,124.28433345948096,33.555467490413086,69.05746819896727,90.0,90.0,90.0,90.0,90.0,dead_bug
left,166.73823578131837,177.49497257961355,145.65189255839886,36.17147389741083,166.1426425222641,90.0,90.0,90.0,90.0,90.0,dead_bug
left,176.080097554605,137.41433224642878,163.6342699029412,25.624576969419163,11.302957815463316,90.0,90.0,90.0,90.0,90.0,dead_bug
left,153.93268865905839,162.5624736181887,122.24932726439502,44.090554939411035,96.35267936409664,90.0,90.0,90.0,90.0,90.0,dead_bug
left,126.78977095129022,174.63164391618824,101.62881759106386,34.37781752912839,41.34010995381297,90.0,90.0,90.0,90.0,90.0,dead_bug
left,160.37161594281082,161.1652241610321,100.71439422339984,62.1856781949935,153.489224659999,90.0,90.0,90.0,90.0,90.0,dead_bug
left,165.8755724139691,147.46962559407967,102.63971109601715,61.56028017797383,35.94029126747592,90.0,90.0,90.0,90.0,90.0,dead_bug
left,167.06949717784613,166.2109217195503,159.0207628858188,44.62039577933269,118.55752408370603,90.0,90.0,90.0,90.0,90.0,dead_bug
left,154.39385975496984,158.94904594288383,168.98136993436938,34.55432823584252,130.82350624814697,90.0,90.0,90.0,90.0,90.0,dead_bug
left,139.81242714013914,168.65352997861092,120.76088384337001,39.16966012694502,48.72653718433887,90.0,90.0,90.0,90.0,90.0,dead_bug
left,177.21439686303964,168.52129686486532,144.2018624962646,42.3232779329606,159.81030195278584,90.0,90.0,90.0,90.0,90.0,dead_bug
left,156.04865435828913,177.91519306440088,171.9378825981717,25.14870038589563,20.003954977744037,90.0,90.0,90.0,90.0,90.0,dead_bug
left,161.74004343163824,169.41399766974664,138.1146258971997,36.59024111875449,104.53179958970281,90.0,90.0,90.0,90.0,90.0,dead_bug
left,168.80390367234924,168.7484725058651,167.87011790784584,31.78347612074403,98.25664531497704,90.0,90.0,90.0,90.0,90.0,dead_bug
left,168.19572530918182,167.7079892246022,152.22200923893277,44.99702933921208,38.34465921015028,90.0,90.0,90.0,90.0,90.0,dead_bug
left,166.7193492574643,165.03418704081375,134.5814259898186,42.84899252253711,163.84553047035317,90.0,90.0,90.0,90.0,90.0,dead_bug
left,114.41737091179903,166.59046043167217,166.12848851859,45.31726195435338,5.7411281453293075,90.0,90.0,90.0,90.0,90.0,dead_bug
left,170.4020754570536,146.26640395612986,153.0092998350265,37.70817321718327,147.80018724752009,90.0,90.0,90.0,90.0,90.0,dead_bug
left,155.25328996568095,151.32610526284998,158.81384902040384,42.758587118259165,83.10340022255289,90.0,90.0,90.0,90.0,90.0,dead_bug
left,148.14808432213738,163.3950323593319,117.53557926343669,34.95953111583369,35.744578750715355,90.0,90.0,90.0,90.0,90.0,dead_bug
left,145.7747466698733,172.24407208257054,171.6029644332006,42.141032953927514,111.37046948231632,90.0,90.0,90.0,90.0,90.0,dead_bug
left,168.16653368984962,168.2585505743251,164.510250556078,30.929302667484386,16.295985658138534,90.0,90.0,90.0,90.0,90.0,dead_bug
left,141.97455573652414,159.75970039145926,125.97580435257348,27.539100946147,79.87246899523998,90.0,90.0,90.0,90.0,90.0,dead_bug
left,174.61132327391567,155.6661965198717,134.97500430900237,54.746930976927345,138.2715778025592,90.0,90.0,90.0,90.0,90.0,dead_bug
left,169.729303315156,155.615834962384,146.4444923201482,42.46165738483441,101.37070661503046,90.0,90.0,90.0,90.0,90.0,dead_bug
left,175.20678230218,176.7581214854776,164.20226701272455,34.392813496073586,173.36426253634156,90.0,90.0,90.0,90.0,90.0,dead_bug
left,152.93172337013647,167.95651521632857,169.2611294894944,35.38066303284171,156.50799570871993,90.0,90.0,90.0,90.0,90.0,dead_bug
left,164.32493086246888,167.3912623313913,173.70801706023266,29.439351479839758,133.15045940812917,90.0,90.0,90.0,90.0,90.0,dead_bug
left,169.0512801699263,145.28562770616517,107.48622317164038,62.90769524587976,44.68443644236989,90.0,90.0,90.0,90.0,90.0,dead_bug
left,166.16288859307133,163.4054912590425,119.45498827999714,56.473892795615775,167.13509159897794,90.0,90.0,90.0,90.0,90.0,dead_bug
left,158.69074505019665,167.3709202481638,133.3353813548672,33.80201243806497,107.32094597487333,90.0,90.0,90.0,90.0,90.0,dead_bug
left,161.59402487372088,160.4716122902248,119.9471425808915,47.90653822223294,175.87012178351526,90.0,90.0,90.0,90.0,90.0,dead_bug
left,166.48865302488406,159.72524478186298,161.6420488203716,24.52258666091463,149.02958090840627,90.0,90.0,90.0,90.0,90.0,dead_bug
left,160.33733966728346,158.82909429681683,127.7727446598191,42.07689208480755,118.58789751587686,90.0,90.0,90.0,90.0,90.0,dead_bug
left,123.60401085702435,149.6037100030276,176.4203219211811,43.89580050874839,35.845615006228705,90.0,90.0,90.0,90.0,90.0,dead_bug
left,137.1353637192874,168.0750512019175,114.89400996846138,42.28667464570183,22.360577092315637,90.0,90.0,90.0,90.0,90.0,dead_bug
left,84.41370946711056,172.16173691222883,66.58708109893222,33.94043602133516,171.57930769072595,90.0,90.0,90.0,90.0,90.0,dead_bug
left,154.275151401703,177.5344369611272,134.1107901194521,37.41956839156979,44.83062148192971,90.0,90.0,90.0,90.0,90.0,dead_bug
left,176.6609237090948,145.03872822799536,144.604264277823,37.51545344379406,88.73159046567099,90.0,90.0,90.0,90.0,90.0,dead_bug
left,177.14488867713547,141.83574444889695,147.20138366994266,37.279577427183064,129.41388753154175,90.0,90.0,90.0,90.0,90.0,dead_bug
left,99.35686448129732,163.70766523240525,68.14011845688749,43.99411872153683,39.095061855200605,90.0,90.0,90.0,90.0,90.0,dead_bug
left,175.28611159131052,179.55825128636172,133.70145359127494,54.97138947205449,138.51853342367738,90.0,90.0,90.0,90.0,90.0,dead_bug
left,146.16814580121272,146.9157645065151,164.06446481040862,20.35106958431307,172.76408527810565,90.0,90.0,90.0,90.0,90.0,dead_bug
left,166.3731894107785,175.97948277569986,124.08594145748924,50.43691759749578,35.15873289000536,90.0,90.0,90.0,90.0,90.0,dead_bug
left,154.07789752440735,159.97150277230577,136.8801608560795,40.25313366725384,36.16091069286156,90.0,90.0,90.0,90.0,90.0,dead_bug
left,148.17761130027378,174.5342219549753,121.95573695775721,39.884510597638126,120.39976874188203,90.0,90.0,90.0,90.0,90.0,dead_bug
left,170.42326100874467,169.64565662769235,149.56315387419244,27.996139820231534,51.69020239673965,90.0,90.0,90.0,90.0,90.0,dead_bug
left,138.10167607273254,174.7069140598798,100.15699774491503,52.12649319394282,61.44796229785531,90.0,90.0,90.0,90.0,90.0,dead_bug
left,156.97756605985046,164.2928966019585,173.24714848809825,24.94321821629281,112.17849312741014,90.0,90.0,90.0,90.0,90.0,dead_bug
left,88.80817466703576,172.30728447408524,122.76843814243652,40.22978715047758,56.33988925965227,90.0,90.0,90.0,90.0,90.0,dead_bug
left,148.14208523186986,172.26987072089105,128.4886040160601,39.46749524013627,174.36349521419083,90.0,90.0,90.0,90.0,90.0,dead_bug
left,148.64936879545814,169.92918927166082,119.5560456527038,39.51627945592538,122.56537744420014,90.0,90.0,90.0,90.0,90.0,dead_bug
left,143.7444645690848,168.9161729920938,168.26450530913698,27.650198252649375,108.89355532062675,90.0,90.0,90.0,90.0,90.0,dead_bug
left,148.7209756699065,177.1120304301752,124.19789697467291,43.48567081031866,168.0551513083071,90.0,90.0,90.0,90.0,90.0,dead_bug
left,133.5894793275104,160.28270646107376,165.92729952938694,38.571609723253296,177.23678039365026,90.0,90.0,90.0,90.0,90.0,dead_bug
left,168.11797481424097,160.0094291114855,166.26536361470966,30.477752099886686,130.69982547396322,90.0,90.0,90.0,90.0,90.0,dead_bug
left,164.84833967088673,164.92736941233804,130.06190796284432,38.81808775714931,51.73658814402925,90.0,90.0,90.0,90.0,90.0,dead_bug
left,62.90975730855119,177.3160801719687,80.24718485190834,29.450031197594274,116.2764770374197,90.0,90.0,90.0,90.0,90.0,dead_bug
left,155.94549391291932,168.4766764354193,107.91199241340539,49.491297945307544,101.656519390831,90.0,90.0,90.0,90.0,90.0,dead_bug
left,151.2589383437658,175.47482498840614,123.73615184541023,48.11056201924863,102.88897676280001,90.0,90.0,90.0,90.0,90.0,dead_bug
left,157.4360724571917,175.0058511849537,135.27441160536148,36.65380706850187,169.09149098209537,90.0,90.0,90.0,90.0,90.0,dead_bug
left,109.43170328137711,162.74511507328074,129.92404219829928,32.83169465596668,90.48211405595309,90.0,90.0,90.0,90.0,90.0,dead_bug
left,78.31263904804693,166.74184420904413,60.33187829365761,26.451132818441874,68.62788814142962,90.0,90.0,90.0,90.0,90.0,dead_bug
left,155.36589070992997,173.67536416898898,174.46503378893829,29.694484624666355,15.418773058365142,90.0,90.0,90.0,90.0,90.0,dead_bug
left,151.5403507662642,154.11348087543985,109.06914215280779,51.1373374029394,152.86616657247524,90.0,90.0,90.0,90.0,90.0,dead_bug
left,176.5114787331796,153.4002880252066,144.50942590733868,171.3330925096665,34.00221300646319,90.0,90.0,90.0,90.0,90.0,deadlift
left,157.38234679317014,157.25988060955976,153.43492268441994,167.07426336469075,18.789991800798827,90.0,90.0,90.0,90.0,90.0,deadlift
left,143.63304440880896,20.44013287402544,174.11915325496042,161.82473371121452,30.571703106476143,90.0,90.0,90.0,90.0,90.0,deadlift
left,156.29684929630437,2.3862238547911176,165.71766556628577,176.14123799547366,19.533255849614626,90.0,90.0,90.0,90.0,90.0,deadlift
left,164.36143950040633,104.86187014855295,146.9090404092264,174.2438027551524,34.95001978808464,90.0,90.0,90.0,90.0,90.0,deadlift
left,178.23210092870875,144.96188839973854,150.39415334130624,156.2350876890954,44.20033985747275,90.0,90.0,90.0,90.0,90.0,deadlift
left,175.20328454498934,23.07291720044097,125.85279589781595,175.60980840731636,32.16807906696835,90.0,90.0,90.0,90.0,90.0,deadlift
left,159.93442616369583,72.498465091375,165.61167110140113,163.69875409554948,33.68483615815218,90.0,90.0,90.0,90.0,90.0,deadlift
left,169.2536108420666,4.50910490105254,144.82999320247987,171.92464957913856,23.709918475884688,90.0,90.0,90.0,90.0,90.0,deadlift
left,156.61212118185145,95.39612120658133,151.8076204819529,153.72465740462937,8.528834879770354,90.0,90.0,90.0,90.0,90.0,deadlift
left,171.73984300413227,46.783600522360445,166.88480278404032,154.80165171992905,36.08927269104012,90.0,90.0,90.0,90.0,90.0,deadlift
left,166.96129545261257,150.24100613355589,171.78560286571087,142.94626293790054,45.93025757062539,90.0,90.0,90.0,90.0,90.0,deadlift
left,176.90025922328303,68.15043099980625,138.9620804630144,177.59425017647678,29.50047528922358,90.0,90.0,90.0,90.0,90.0,deadlift
left,154.45415398019134,129.99898104429425,168.44658481593694,175.39545511955552,25.898507492199517,90.0,90.0,90.0,90.0,90.0,deadlift
left,170.93304550241288,89.42709635357532,139.53633883308663,171.78000216255757,26.1995711169103,90.0,90.0,90.0,90.0,90.0,deadlift
left,166.22977280370804,168.59096226075206,149.24321044528304,179.38833006464557,28.99082326133828,90.0,90.0,90.0,90.0,90.0,deadlift
left,159.67110367529665,131.05498510648982,174.91603928925176,161.08399907676875,30.269931393363724,90.0,90.0,90.0,90.0,90.0,deadlift
left,179.26204985444622,44.17914101373718,127.84947933973618,144.5394605658395,7.444826938092054,90.0,90.0,90.0,90.0,90.0,deadlift
left,169.79822119826187,162.11303537860655,143.16750420248988,177.13279652293303,29.98580574115005,90.0,90.0,90.0,90.0,90.0,deadlift
left,169.39410181226455,174.85376057834537,164.79637092113015,163.56511539666698,30.579476449955152,90.0,90.0,90.0,90.0,90.0,deadlift
left,178.35549167135684,140.57641745672328,128.1640903056843,151.93604307245238,11.851732771306754,90.0,90.0,90.0,90.0,90.0,deadlift
left,160.27469256423822,167.45503015637505,154.63977636105108,170.35749067604817,36.10693796875067,90.0,90.0,90.0,90.0,90.0,deadlift
left,169.89713474107356,155.51903771584466,147.67175123242276,166.5566456554025,17.097420338621248,90.0,90.0,90.0,90.0,90.0,deadlift
left,161.90045121633824,163.917428680491,158.75513731038174,163.82412433318902,37.573503410429566,90.0,90.0,90.0,90.0,90.0,deadlift
left,157.44998870546178,83.77879022253909,179.71534728909148,148.10476500639137,39.2544077021635,90.0,90.0,90.0,90.0,90.0,deadlift
left,160.87799678954576,78.17562727950389,173.9360526376835,163.02549733622908,28.76828455579617,90.0,90.0,90.0,90.0,90.0,deadlift
left,173.16892992047448,102.24483886452572,132.83008761943196,159.45613262193777,19.22942764829162,90.0,90.0,90.0,90.0,90.0,deadlift
left,171.40979469700622,25.283327117339617,148.79281581548696,163.1578321225739,43.73387018130133,90.0,90.0,90.0,90.0,90.0,deadlift
left,179.25920995180323,110.3040300953519,139.91328378013793,148.19667853662256,59.96970708433757,90.0,90.0,90.0,90.0,90.0,deadlift
left,165.07151974170412,20.27394232478179,148.97139297769513,171.05839865018075,21.788764434179253,90.0,90.0,90.0,90.0,90.0,deadlift
left,175.75804532964688,117.51163269975305,129.8783074864036,157.6686226844404,20.881481675272028,90.0,90.0,90.0,90.0,90.0,deadlift
left,166.24481004371395,164.91227326159228,153.38087285245317,176.147714273161,30.24320687535392,90.0,90.0,90.0,90.0,90.0,deadlift
left,159.05810052179302,163.269150759223,162.42918105157213,168.87979705460918,14.683529263247857,90.0,90.0,90.0,90.0,90.0,deadlift
left,173.3491948454876,169.90750082847708,129.69722630882742,147.0714432192311,11.834459783896477,90.0,90.0,90.0,90.0,90.0,deadlift
left,170.04457903109736,143.61513171198135,132.06941878331017,170.79434520912335,31.793603187464683,90.0,90.0,90.0,90.0,90.0,deadlift
left,164.7926500923797,152.4491403872468,137.71079822999647,160.68029206660796,23.427610371646537,90.0,90.0,90.0,90.0,90.0,deadlift
left,165.80948569100678,91.03500995066167,151.84353772821274,177.72993199522,25.159574383632687,90.0,90.0,90.0,90.0,90.0,deadlift
left,158.95838311282833,169.8960475817816,165.64672627977737,173.59232965663278,25.426750323922988,90.0,90.0,90.0,90.0,90.0,deadlift
left,167.0234665788801,91.47666373718548,160.49634980915835,171.5626930755628,31.33036120551406,90.0,90.0,90.0,90.0,90.0,deadlift
left,179.769959489075,151.76090379754166,131.55451046484345,168.28670895860455,23.88183158905669,90.0,90.0,90.0,90.0,90.0,deadlift
left,167.5893766079019,165.55947397235298,157.59664430433938,176.0779911637291,25.500856008268773,90.0,90.0,90.0,90.0,90.0,deadlift
left,166.812209627228,118.51244859985263,156.55358873553737,168.99221065726087,35.69104897333065,90.0,90.0,90.0,90.0,90.0,deadlift
left,170.6987929599536,50.82578778160371,148.97121674096468,165.64082789468395,42.10666364234434,90.0,90.0,90.0,90.0,90.0,deadlift
left,177.24847984115277,73.17198084515684,150.38816379428724,156.11748349534713,40.165983585608345,90.0,90.0,90.0,90.0,90.0,deadlift
left,169.06936916883478,59.27270264986362,152.31570817092822,163.61035299801506,40.90972608783154,90.0,90.0,90.0,90.0,90.0,deadlift
left,179.68313942614876,36.53723578254075,143.78734200000702,169.05021705867358,16.099517557085985,90.0,90.0,90.0,90.0,90.0,deadlift
left,163.1144202574172,156.9315402157505,149.23407296435664,173.02969467985173,24.697941076456075,90.0,90.0,90.0,90.0,90.0,deadlift
left,166.76522685840592,107.0680709773469,141.54560917717868,164.22118065120736,21.445608196867152,90.0,90.0,90.0,90.0,90.0,deadlift
left,173.4240141850418,96.93244583114613,143.94395190842405,160.75908940446763,11.310268220735928,90.0,90.0,90.0,90.0,90.0,deadlift
left,164.41226309808388,115.19645945865132,154.22523414079947,179.78102668108033,25.63616916004406,90.0,90.0,90.0,90.0,90.0,deadlift
left,166.65211083932442,76.19836305006697,150.29129329657516,171.61790417477314,34.29493392940921,90.0,90.0,90.0,90.0,90.0,deadlift
left,160.40755163277134,92.64097595063565,170.94842916089442,145.5795829881168,43.210691704953604,90.0,90.0,90.0,90.0,90.0,deadlift
left,174.85364333499092,47.09128318201765,133.0961874629149,160.76074093707777,18.674249799681245,90.0,90.0,90.0,90.0,90.0,deadlift
left,172.87184981508472,22.616217474762653,138.0217199926133,165.7050765413851,22.966550186662495,90.0,90.0,90.0,90.0,90.0,deadlift
left,167.50212443281399,48.755465733727796,152.82761079385907,157.5814001105315,5.952600974572639,90.0,90.0,90.0,90.0,90.0,deadlift
left,175.7242363445082,34.79307225756946,144.0357894939217,164.04509186872872,14.62366173975009,90.0,90.0,90.0,90.0,90.0,deadlift
left,152.06896945773912,10.784783771893986,174.804075201047,157.2265346780056,37.01472868112442,90.0,90.0,90.0,90.0,90.0,deadlift
left,164.05710839663286,63.519599264189665,174.1725085499697,155.09284349027084,34.333401480557505,90.0,90.0,90.0,90.0,90.0,deadlift
left,171.11986045616638,45.68923296747983,152.13776697813418,177.8221514767922,23.181326611276923,90.0,90.0,90.0,90.0,90.0,deadlift
left,165.749349129733,160.75264985699684,146.80102658502773,176.11702492320973,26.43855943699451,90.0,90.0,90.0,90.0,90.0,deadlift
left,178.86319016612234,143.45415559948967,143.79473027842764,162.58078036173862,42.651004593421966,90.0,90.0,90.0,90.0,90.0,deadlift
left,174.8666126900499,50.54520715628366,130.92020877560816,170.8830020774481,25.99731695109373,90.0,90.0,90.0,90.0,90.0,deadlift
left,162.66621307770095,134.2749926550646,161.54341574697293,171.84473612283216,17.516850885515613,90.0,90.0,90.0,90.0,90.0,deadlift
left,176.1707767983931,0.6109444274389472,118.58179168958011,159.37335155396474,24.5945215668663,90.0,90.0,90.0,90.0,90.0,deadlift
left,161.2275978128245,70.27026735398704,170.51490759097234,157.65660967267718,33.14536709460709,90.0,90.0,90.0,90.0,90.0,deadlift
left,168.28615467842437,116.86863053689669,152.98731895945767,174.695970929338,31.134516419161805,90.0,90.0,90.0,90.0,90.0,deadlift
left,178.6965464246039,162.04601967433828,141.16691823175088,166.99736333390442,40.507531888401665,90.0,90.0,90.0,90.0,90.0,deadlift
left,171.5291221499028,76.70000352823291,148.97517506150513,168.9630544449611,34.81020530803502,90.0,90.0,90.0,90.0,90.0,deadlift
left,167.91284926267303,148.0390296395582,154.5729210474649,174.5504870346021,22.23672484103708,90.0,90.0,90.0,90.0,90.0,deadlift
left,165.8758870885274,163.15154615459602,149.59252257012383,162.5529077037145,14.383404896068837,90.0,90.0,90.0,90.0,90.0,deadlift
left,164.8398750045245,143.0922170315132,158.13435195774056,167.4537539354487,35.33256530471329,90.0,90.0,90.0,90.0,90.0,deadlift
left,166.48788503035288,88.56092400574857,151.88031719232936,177.77703167922357,25.487252054537205,90.0,90.0,90.0,90.0,90.0,deadlift
left,166.90384567738778,120.88017074408516,148.267289202828,178.60138376692683,31.593994319587793,90.0,90.0,90.0,90.0,90.0,deadlift
left,157.3768535414195,177.62989343366513,164.84332344757678,173.73633383077603,17.529780235750334,90.0,90.0,90.0,90.0,90.0,deadlift
left,167.98156139856877,128.17355657452006,144.64476897607574,165.43038585268502,19.401024438194668,90.0,90.0,90.0,90.0,90.0,deadlift
left,174.3943764530494,177.7975347921217,126.94302735344507,177.542491755743,33.13685555670291,90.0,90.0,90.0,90.0,90.0,deadlift
left,167.89894842905994,25.355087537026055,151.07958082488938,176.0621749597234,22.888313644358785,90.0,90.0,90.0,90.0,90.0,deadlift
left,168.67656567160626,120.65680943736591,139.77579107810254,178.94641720880085,34.25883265245947,90.0,90.0,90.0,90.0,90.0,deadlift
left,158.54086804925097,1.4553023993425613,162.07922895102593,161.67402585212534,38.459554914461485,90.0,90.0,90.0,90.0,90.0,deadlift
left,176.51111916318257,97.30574518311658,140.03695441942486,171.9338440805356,24.59681481401467,90.0,90.0,90.0,90.0,90.0,deadlift
left,174.1776921881245,174.51304699434598,124.28592863364636,159.27316155093092,20.11722954493146,90.0,90.0,90.0,90.0,90.0,deadlift
left,161.26236399549515,176.6862321205282,159.344187056058,163.90521680238555,40.17305156248085,90.0,90.0,90.0,90.0,90.0,deadlift
left,167.93815501655848,35.04524931336236,150.29127082735653,178.66142543370088,28.06884712961167,90.0,90.0,90.0,90.0,90.0,deadlift
left,159.8447500734715,3.972466224704986,138.38175435532477,145.44427087481927,11.359607095440117,90.0,90.0,90.0,90.0,90.0,deadlift
left,155.71334255879395,109.01034305400988,158.41022598130192,161.06983543326976,12.964615361183993,90.0,90.0,90.0,90.0,90.0,deadlift
left,178.3650557975728,34.02588724413702,142.9618662582766,177.80238791299465,29.76002146836478,90.0,90.0,90.0,90.0,90.0,deadlift
left,170.11159894260553,109.35487726706076,136.57892270922775,169.17329672532568,24.922975046484186,90.0,90.0,90.0,90.0,90.0,deadlift
left,171.51063651870422,158.49582646251972,135.0365499729297,157.42570186451425,18.318938636936586,90.0,90.0,90.0,90.0,90.0,deadlift
left,168.2387829098931,139.00545695964536,136.98994678283447,154.1663200995874,14.282408565854132,90.0,90.0,90.0,90.0,90.0,deadlift
left,166.51028521556822,179.28810852794587,161.8637295829167,167.78452011660542,29.465012522962407,90.0,90.0,90.0,90.0,90.0,deadlift
